timestamp,open,high,low,close,volume
2023-05-11 16:45:00,20.13,20.184,20.051,20.087,190853.0
2023-05-11 17:00:00,20.087,20.118,19.983,20.036,271137.0
2023-05-11 17:15:00,20.036,20.078,19.65,19.862,1096338.0
2023-05-11 17:30:00,19.862,20.048,19.812,19.837,640514.0
2023-05-11 17:45:00,19.832,19.993,19.779,19.98,398268.0
2023-05-11 18:00:00,19.98,19.982,19.884,19.94,254458.0
2023-05-11 18:15:00,19.941,19.982,19.817,19.981,302087.0
2023-05-11 18:30:00,19.982,20.104,19.945,20.012,357281.0
2023-05-11 18:45:00,20.01,20.134,20.0,20.116,534194.0
2023-05-11 19:00:00,20.115,20.138,20.035,20.132,263427.0
2023-05-11 19:15:00,20.133,20.143,20.018,20.041,229649.0
2023-05-11 19:30:00,20.039,20.04,19.922,19.951,237602.0
2023-05-11 19:45:00,19.953,20.028,19.898,19.995,261013.0
2023-05-11 20:00:00,19.998,20.063,19.955,20.056,145500.0
2023-05-11 20:15:00,20.055,20.056,20.0,20.039,108180.0
2023-05-11 20:30:00,20.038,20.109,20.037,20.104,180147.0
2023-05-11 20:45:00,20.102,20.168,20.095,20.126,181572.0
2023-05-11 21:00:00,20.126,20.18,20.074,20.099,173910.0
2023-05-11 21:15:00,20.099,20.141,20.069,20.134,108174.0
2023-05-11 21:30:00,20.133,20.154,20.099,20.147,71950.0
2023-05-11 21:45:00,20.147,20.227,20.124,20.153,153674.0
2023-05-11 22:00:00,20.153,20.229,20.152,20.203,75677.0
2023-05-11 22:15:00,20.204,20.313,20.196,20.231,213189.0
2023-05-11 22:30:00,20.232,20.254,20.117,20.16,217847.0
2023-05-11 22:45:00,20.16,20.193,20.134,20.148,146103.0
2023-05-11 23:00:00,20.148,20.187,20.061,20.101,182930.0
2023-05-11 23:15:00,20.101,20.193,20.101,20.154,165556.0
2023-05-11 23:30:00,20.153,20.288,20.148,20.266,227902.0
2023-05-11 23:45:00,20.266,20.294,20.159,20.163,142790.0
2023-05-12 00:00:00,20.164,20.178,20.066,20.106,220421.0
2023-05-12 00:15:00,20.106,20.167,20.092,20.114,133015.0
2023-05-12 00:30:00,20.115,20.229,20.068,20.211,136167.0
2023-05-12 00:45:00,20.21,20.256,20.191,20.225,149127.0
2023-05-12 01:00:00,20.227,20.25,20.166,20.228,158214.0
2023-05-12 01:15:00,20.227,20.271,20.111,20.122,243876.0
2023-05-12 01:30:00,20.122,20.151,20.1,20.131,117351.0
2023-05-12 01:45:00,20.132,20.147,20.049,20.06,154145.0
2023-05-12 02:00:00,20.06,20.074,20.001,20.062,160250.0
2023-05-12 02:15:00,20.061,20.087,20.026,20.072,141309.0
2023-05-12 02:30:00,20.07,20.094,19.954,20.039,267048.0
2023-05-12 02:45:00,20.039,20.073,19.816,19.947,567015.0
2023-05-12 03:00:00,19.947,20.051,19.926,20.007,274053.0
2023-05-12 03:15:00,20.007,20.084,19.995,20.078,139856.0
2023-05-12 03:30:00,20.079,20.079,19.999,20.05,128691.0
2023-05-12 03:45:00,20.051,20.053,19.923,19.981,184540.0
2023-05-12 04:00:00,19.981,20.078,19.912,20.076,290082.0
2023-05-12 04:15:00,20.076,20.116,20.049,20.095,100260.0
2023-05-12 04:30:00,20.094,20.115,20.057,20.104,108357.0
2023-05-12 04:45:00,20.105,20.172,20.075,20.161,174385.0
2023-05-12 05:00:00,20.161,20.208,20.107,20.119,177763.0
2023-05-12 05:15:00,20.12,20.153,20.069,20.14,127442.0
2023-05-12 05:30:00,20.141,20.155,20.067,20.079,103469.0
2023-05-12 05:45:00,20.08,20.093,19.79,19.959,721786.0
2023-05-12 06:00:00,19.96,19.98,19.831,19.841,324818.0
2023-05-12 06:15:00,19.84,19.905,19.802,19.863,283013.0
2023-05-12 06:30:00,19.863,19.954,19.863,19.945,193773.0
2023-05-12 06:45:00,19.944,20.09,19.921,20.068,215644.0
2023-05-12 07:00:00,20.067,20.171,20.016,20.033,315761.0
2023-05-12 07:15:00,20.033,20.13,20.032,20.118,135267.0
2023-05-12 07:30:00,20.118,20.146,20.066,20.085,116255.0
2023-05-12 07:45:00,20.085,20.133,20.053,20.082,95650.0
2023-05-12 08:00:00,20.083,20.166,20.072,20.156,155733.0
2023-05-12 08:15:00,20.155,20.169,20.063,20.078,151883.0
2023-05-12 08:30:00,20.079,20.183,20.044,20.18,160459.0
2023-05-12 08:45:00,20.18,20.181,20.112,20.118,114157.0
2023-05-12 09:00:00,20.117,20.3,20.117,20.251,350262.0
2023-05-12 09:15:00,20.249,20.278,20.185,20.215,176102.0
2023-05-12 09:30:00,20.216,20.24,20.171,20.236,130865.0
2023-05-12 09:45:00,20.236,20.295,20.205,20.281,184763.0
2023-05-12 10:00:00,20.281,20.33,20.241,20.287,210507.0
2023-05-12 10:15:00,20.286,20.321,20.215,20.243,124920.0
2023-05-12 10:30:00,20.24,20.28,20.232,20.242,80973.0
2023-05-12 10:45:00,20.243,20.28,20.194,20.203,115217.0
2023-05-12 11:00:00,20.204,20.28,20.19,20.275,135541.0
2023-05-12 11:15:00,20.274,20.304,20.225,20.251,94310.0
2023-05-12 11:30:00,20.251,20.311,20.219,20.28,124145.0
2023-05-12 11:45:00,20.279,20.349,20.269,20.269,149599.0
2023-05-12 12:00:00,20.269,20.314,20.267,20.305,113496.0
2023-05-12 12:15:00,20.305,20.394,20.29,20.339,292176.0
2023-05-12 12:30:00,20.34,20.47,20.339,20.442,345660.0
2023-05-12 12:45:00,20.442,20.493,20.326,20.344,276521.0
2023-05-12 13:00:00,20.346,20.4,20.338,20.351,143434.0
2023-05-12 13:15:00,20.35,20.392,20.301,20.371,142450.0
2023-05-12 13:30:00,20.371,20.419,20.311,20.379,169310.0
2023-05-12 13:45:00,20.378,20.414,20.329,20.347,158780.0
2023-05-12 14:00:00,20.346,20.931,20.283,20.594,1037665.0
2023-05-12 14:15:00,20.594,20.61,20.415,20.477,567129.0
2023-05-12 14:30:00,20.473,20.593,20.455,20.521,312297.0
2023-05-12 14:45:00,20.522,20.523,20.329,20.374,429241.0
2023-05-12 15:00:00,20.374,20.487,20.363,20.41,286279.0
2023-05-12 15:15:00,20.411,20.471,20.26,20.261,281215.0
2023-05-12 15:30:00,20.261,20.346,20.261,20.284,200816.0
2023-05-12 15:45:00,20.284,20.315,20.259,20.282,167190.0
2023-05-12 16:00:00,20.283,20.434,20.203,20.313,638697.0
2023-05-12 16:15:00,20.313,20.435,20.265,20.373,393470.0
2023-05-12 16:30:00,20.374,20.408,20.261,20.278,231644.0
2023-05-12 16:45:00,20.279,20.347,20.263,20.313,164268.0
2023-05-12 17:00:00,20.313,20.397,20.309,20.389,132387.0
2023-05-12 17:15:00,20.388,20.409,20.348,20.365,104758.0
2023-05-12 17:30:00,20.368,20.426,20.307,20.35,143482.0
2023-05-12 17:45:00,20.351,20.392,20.317,20.318,118647.0
2023-05-12 18:00:00,20.318,20.397,20.308,20.386,166711.0
2023-05-12 18:15:00,20.385,20.41,20.36,20.363,99812.0
2023-05-12 18:30:00,20.363,20.41,20.355,20.38,139492.0
2023-05-12 18:45:00,20.38,20.387,20.308,20.311,117964.0
2023-05-12 19:00:00,20.311,20.347,20.223,20.308,247066.0
2023-05-12 19:15:00,20.307,20.308,19.89,20.152,811069.0
2023-05-12 19:30:00,20.151,20.292,20.049,20.266,508195.0
2023-05-12 19:45:00,20.265,20.56,20.19,20.481,704619.0
2023-05-12 20:00:00,20.481,20.614,20.407,20.541,564059.0
2023-05-12 20:15:00,20.542,20.648,20.488,20.514,275856.0
2023-05-12 20:30:00,20.513,20.539,20.421,20.421,187796.0
2023-05-12 20:45:00,20.422,20.56,20.417,20.55,188352.0
2023-05-12 21:00:00,20.55,20.854,20.549,20.666,523722.0
2023-05-12 21:15:00,20.666,20.809,20.643,20.771,303877.0
2023-05-12 21:30:00,20.771,20.785,20.676,20.697,155024.0
2023-05-12 21:45:00,20.701,20.761,20.678,20.712,98817.0
2023-05-12 22:00:00,20.712,20.892,20.711,20.869,294234.0
2023-05-12 22:15:00,20.869,20.888,20.763,20.782,258056.0
2023-05-12 22:30:00,20.783,20.811,20.741,20.742,123562.0
2023-05-12 22:45:00,20.741,20.755,20.659,20.702,185409.0
2023-05-12 23:00:00,20.703,20.83,20.694,20.799,198948.0
2023-05-12 23:15:00,20.798,20.828,20.779,20.82,77536.0
2023-05-12 23:30:00,20.82,20.93,20.782,20.928,210476.0
2023-05-12 23:45:00,20.928,20.938,20.871,20.898,154489.0
2023-05-13 00:00:00,20.898,21.026,20.894,20.909,459860.0
2023-05-13 00:15:00,20.909,20.918,20.824,20.839,145890.0
2023-05-13 00:30:00,20.84,20.874,20.792,20.814,163349.0
2023-05-13 00:45:00,20.814,20.922,20.803,20.921,120573.0
2023-05-13 01:00:00,20.921,20.956,20.87,20.876,185482.0
2023-05-13 01:15:00,20.876,21.054,20.875,20.95,268943.0
2023-05-13 01:30:00,20.95,20.969,20.866,20.874,166957.0
2023-05-13 01:45:00,20.873,20.883,20.838,20.853,109888.0
2023-05-13 02:00:00,20.854,20.928,20.841,20.862,163459.0
2023-05-13 02:15:00,20.863,20.912,20.862,20.881,70596.0
2023-05-13 02:30:00,20.882,20.932,20.857,20.929,99825.0
2023-05-13 02:45:00,20.928,20.955,20.9,20.924,92420.0
2023-05-13 03:00:00,20.924,20.989,20.912,20.968,102279.0
2023-05-13 03:15:00,20.969,21.094,20.937,21.042,229642.0
2023-05-13 03:30:00,21.043,21.14,21.04,21.089,328941.0
2023-05-13 03:45:00,21.089,21.184,21.089,21.143,232790.0
2023-05-13 04:00:00,21.143,21.234,21.09,21.097,391915.0
2023-05-13 04:15:00,21.098,21.128,21.041,21.076,151411.0
2023-05-13 04:30:00,21.077,21.085,21.007,21.018,122460.0
2023-05-13 04:45:00,21.019,21.069,20.981,21.056,186004.0
2023-05-13 05:00:00,21.056,21.066,21.008,21.019,105129.0
2023-05-13 05:15:00,21.019,21.115,21.012,21.085,135993.0
2023-05-13 05:30:00,21.086,21.092,21.01,21.028,96440.0
2023-05-13 05:45:00,21.029,21.06,20.983,20.99,86806.0
2023-05-13 06:00:00,20.99,21.038,20.977,21.02,109893.0
2023-05-13 06:15:00,21.018,21.067,20.996,21.067,87329.0
2023-05-13 06:30:00,21.066,21.098,21.005,21.02,119315.0
2023-05-13 06:45:00,21.019,21.073,21.012,21.05,67152.0
2023-05-13 07:00:00,21.051,21.102,21.033,21.082,137927.0
2023-05-13 07:15:00,21.081,21.193,21.074,21.167,210631.0
2023-05-13 07:30:00,21.168,21.219,21.165,21.197,163848.0
2023-05-13 07:45:00,21.199,21.234,21.175,21.205,219080.0
2023-05-13 08:00:00,21.205,21.256,21.18,21.213,200581.0
2023-05-13 08:15:00,21.212,21.212,21.107,21.14,238806.0
2023-05-13 08:30:00,21.14,21.152,21.095,21.102,119371.0
2023-05-13 08:45:00,21.103,21.172,21.099,21.145,99741.0
2023-05-13 09:00:00,21.145,21.171,21.125,21.135,78041.0
2023-05-13 09:15:00,21.134,21.184,21.115,21.117,107606.0
2023-05-13 09:30:00,21.117,21.195,21.113,21.15,89287.0
2023-05-13 09:45:00,21.15,21.211,21.143,21.198,125570.0
2023-05-13 10:00:00,21.198,21.29,21.146,21.166,231713.0
2023-05-13 10:15:00,21.166,21.175,21.116,21.134,126671.0
2023-05-13 10:30:00,21.135,21.165,21.124,21.159,81660.0
2023-05-13 10:45:00,21.158,21.199,21.106,21.126,114413.0
2023-05-13 11:00:00,21.127,21.165,21.114,21.153,76643.0
2023-05-13 11:15:00,21.156,21.186,21.113,21.128,91086.0
2023-05-13 11:30:00,21.127,21.142,21.101,21.103,81496.0
2023-05-13 11:45:00,21.103,21.115,21.023,21.068,181889.0
2023-05-13 12:00:00,21.068,21.092,21.032,21.059,143904.0
2023-05-13 12:15:00,21.06,21.12,21.056,21.072,78117.0
2023-05-13 12:30:00,21.073,21.13,21.043,21.061,133933.0
2023-05-13 12:45:00,21.061,21.098,20.968,20.997,213207.0
2023-05-13 13:00:00,20.997,20.999,20.935,20.964,194919.0
2023-05-13 13:15:00,20.963,20.969,20.87,20.878,218598.0
2023-05-13 13:30:00,20.877,20.905,20.844,20.876,184899.0
2023-05-13 13:45:00,20.876,20.905,20.845,20.896,103435.0
2023-05-13 14:00:00,20.895,20.942,20.894,20.936,141041.0
2023-05-13 14:15:00,20.936,20.936,20.787,20.819,219306.0
2023-05-13 14:30:00,20.819,20.908,20.803,20.87,183910.0
2023-05-13 14:45:00,20.87,20.939,20.86,20.893,125692.0
2023-05-13 15:00:00,20.894,20.895,20.785,20.797,221859.0
2023-05-13 15:15:00,20.798,20.843,20.759,20.808,194683.0
2023-05-13 15:30:00,20.808,20.868,20.805,20.862,96003.0
2023-05-13 15:45:00,20.861,20.871,20.82,20.858,59202.0
2023-05-13 16:00:00,20.856,20.869,20.803,20.816,99385.0
2023-05-13 16:15:00,20.816,20.84,20.779,20.827,81525.0
2023-05-13 16:30:00,20.827,20.884,20.818,20.883,125330.0
2023-05-13 16:45:00,20.883,20.921,20.852,20.906,100134.0
2023-05-13 17:00:00,20.905,20.915,20.828,20.832,146846.0
2023-05-13 17:15:00,20.83,20.903,20.827,20.882,109821.0
2023-05-13 17:30:00,20.88,20.88,20.8,20.851,88167.0
2023-05-13 17:45:00,20.851,20.855,20.82,20.843,68615.0
2023-05-13 18:00:00,20.843,20.884,20.791,20.875,111288.0
2023-05-13 18:15:00,20.876,20.899,20.837,20.886,67155.0
2023-05-13 18:30:00,20.886,21.016,20.875,20.945,297178.0
2023-05-13 18:45:00,20.945,21.13,20.827,20.888,503837.0
2023-05-13 19:00:00,20.887,20.995,20.866,20.977,193989.0
2023-05-13 19:15:00,20.976,21.03,20.957,20.987,183184.0
2023-05-13 19:30:00,20.987,20.987,20.885,20.909,153204.0
2023-05-13 19:45:00,20.908,20.943,20.859,20.93,102367.0
2023-05-13 20:00:00,20.93,20.98,20.921,20.945,92691.0
2023-05-13 20:15:00,20.945,20.992,20.922,20.949,74014.0
2023-05-13 20:30:00,20.948,20.952,20.908,20.916,62876.0
2023-05-13 20:45:00,20.916,20.969,20.883,20.956,70605.0
2023-05-13 21:00:00,20.955,21.01,20.931,20.94,130230.0
2023-05-13 21:15:00,20.939,20.965,20.902,20.937,69828.0
2023-05-13 21:30:00,20.936,20.956,20.909,20.909,42398.0
2023-05-13 21:45:00,20.91,20.937,20.865,20.883,68547.0
2023-05-13 22:00:00,20.882,20.916,20.867,20.874,113359.0
2023-05-13 22:15:00,20.874,20.89,20.846,20.846,63176.0
2023-05-13 22:30:00,20.847,20.914,20.847,20.887,50011.0
2023-05-13 22:45:00,20.886,20.923,20.886,20.887,36389.0
2023-05-13 23:00:00,20.887,20.94,20.887,20.932,59105.0
2023-05-13 23:15:00,20.932,20.943,20.893,20.92,50967.0
2023-05-13 23:30:00,20.919,21.003,20.902,20.902,179509.0
2023-05-13 23:45:00,20.903,20.916,20.825,20.832,119130.0
2023-05-14 00:00:00,20.832,20.892,20.769,20.864,225302.0
2023-05-14 00:15:00,20.864,20.88,20.795,20.847,117401.0
2023-05-14 00:30:00,20.846,20.914,20.629,20.742,355552.0
2023-05-14 00:45:00,20.743,20.759,20.646,20.738,292730.0
2023-05-14 01:00:00,20.738,20.766,20.616,20.633,410292.0
2023-05-14 01:15:00,20.635,20.697,20.611,20.646,506553.0
2023-05-14 01:30:00,20.646,20.708,20.645,20.665,107784.0
2023-05-14 01:45:00,20.667,20.709,20.667,20.709,50817.0
2023-05-14 02:00:00,20.709,20.731,20.691,20.719,61180.0
2023-05-14 02:15:00,20.72,20.776,20.711,20.77,79187.0
2023-05-14 02:30:00,20.77,20.782,20.747,20.762,66380.0
2023-05-14 02:45:00,20.762,20.855,20.762,20.851,101564.0
2023-05-14 03:00:00,20.85,20.859,20.827,20.856,51109.0
2023-05-14 03:15:00,20.857,20.906,20.828,20.898,122448.0
2023-05-14 03:30:00,20.898,20.984,20.876,20.966,171639.0
2023-05-14 03:45:00,20.966,20.98,20.934,20.939,71946.0
2023-05-14 04:00:00,20.938,20.956,20.905,20.923,69752.0
2023-05-14 04:15:00,20.923,20.939,20.906,20.93,45429.0
2023-05-14 04:30:00,20.931,21.094,20.93,21.049,337599.0
2023-05-14 04:45:00,21.049,21.096,21.017,21.04,160868.0
2023-05-14 05:00:00,21.04,21.15,21.007,21.012,229692.0
2023-05-14 05:15:00,21.013,21.06,21.006,21.029,67689.0
2023-05-14 05:30:00,21.029,21.044,21.0,21.029,83091.0
2023-05-14 05:45:00,21.03,21.059,21.008,21.026,57284.0
2023-05-14 06:00:00,21.027,21.147,21.026,21.123,156141.0
2023-05-14 06:15:00,21.124,21.17,21.103,21.156,141784.0
2023-05-14 06:30:00,21.157,21.179,21.121,21.137,113162.0
2023-05-14 06:45:00,21.137,21.159,21.117,21.117,64194.0
2023-05-14 07:00:00,21.118,21.154,21.108,21.117,118337.0
2023-05-14 07:15:00,21.117,21.131,21.092,21.12,64434.0
2023-05-14 07:30:00,21.12,21.131,21.072,21.073,68327.0
2023-05-14 07:45:00,21.073,21.097,21.066,21.082,61195.0
2023-05-14 08:00:00,21.085,21.091,21.023,21.034,90889.0
2023-05-14 08:15:00,21.033,21.087,21.033,21.064,54864.0
2023-05-14 08:30:00,21.064,21.111,21.052,21.068,75068.0
2023-05-14 08:45:00,21.068,21.072,21.027,21.052,71100.0
2023-05-14 09:00:00,21.052,21.093,21.034,21.04,86535.0
2023-05-14 09:15:00,21.039,21.055,20.975,21.021,125402.0
2023-05-14 09:30:00,21.021,21.069,21.01,21.059,80271.0
2023-05-14 09:45:00,21.059,21.088,21.049,21.06,60683.0
2023-05-14 10:00:00,21.059,21.075,21.036,21.056,52203.0
2023-05-14 10:15:00,21.055,21.056,21.013,21.041,51144.0
2023-05-14 10:30:00,21.041,21.048,20.999,21.004,54213.0
2023-05-14 10:45:00,21.005,21.053,20.985,20.999,80715.0
2023-05-14 11:00:00,20.999,21.014,20.974,20.985,74129.0
2023-05-14 11:15:00,20.986,21.018,20.972,20.99,93165.0
2023-05-14 11:30:00,20.99,21.005,20.955,20.96,69265.0
2023-05-14 11:45:00,20.96,20.974,20.937,20.958,90323.0
2023-05-14 12:00:00,20.959,20.978,20.917,20.928,90029.0
2023-05-14 12:15:00,20.927,20.929,20.843,20.854,160621.0
2023-05-14 12:30:00,20.855,20.991,20.849,20.985,220452.0
2023-05-14 12:45:00,20.984,21.1,20.984,21.092,199237.0
2023-05-14 13:00:00,21.091,21.122,21.055,21.056,176579.0
2023-05-14 13:15:00,21.056,21.067,21.0,21.042,118411.0
2023-05-14 13:30:00,21.042,21.087,21.013,21.08,77982.0
2023-05-14 13:45:00,21.081,21.149,21.067,21.121,222967.0
2023-05-14 14:00:00,21.121,21.141,21.05,21.063,149979.0
2023-05-14 14:15:00,21.063,21.074,21.035,21.042,71846.0
2023-05-14 14:30:00,21.042,21.107,21.025,21.086,105544.0
2023-05-14 14:45:00,21.082,21.127,21.049,21.114,108448.0
2023-05-14 15:00:00,21.114,21.29,21.111,21.174,508015.0
2023-05-14 15:15:00,21.175,21.23,21.098,21.137,279250.0
2023-05-14 15:30:00,21.137,21.183,21.094,21.17,151619.0
2023-05-14 15:45:00,21.171,21.215,21.155,21.171,172584.0
2023-05-14 16:00:00,21.171,21.19,21.11,21.111,146838.0
2023-05-14 16:15:00,21.111,21.122,21.057,21.089,148942.0
2023-05-14 16:30:00,21.089,21.101,21.045,21.07,104630.0
2023-05-14 16:45:00,21.071,21.094,20.97,20.997,158635.0
2023-05-14 17:00:00,20.997,21.019,20.961,20.991,135083.0
2023-05-14 17:15:00,20.99,21.043,20.984,21.043,88984.0
2023-05-14 17:30:00,21.044,21.053,20.989,21.011,69374.0
