open,high,low,close,volume
609.19,609.2,606.84,608.39,211.47596
608.39,608.55,604.63,604.91,192.00759
604.91,608.16,604.91,606.66,447.79063
606.66,606.73,600.95,602.31,249.2594
602.31,602.34,598.95,600.42,427.54319
600.42,600.48,593.28,595.14,702.60468
595.14,600.85,594.31,600.28,691.75043
600.28,603.52,596.2,596.64,523.7134
596.64,602.19,596.52,601.56,306.31914
601.56,602.3,599.46,600.92,228.45038
600.92,607.25,600.64,603.71,619.25137
603.71,606.13,601.87,603.94,204.12181
603.94,605.52,601.46,602.29,149.9624
602.29,602.78,595.82,598.67,338.36854
598.67,602.1,598.56,601.34,143.39726
601.34,603.94,600.53,603.17,368.18678
603.17,603.49,598.44,598.66,196.00393
598.66,602.68,597.32,602.29,332.86795
602.29,610.2,602.19,609.3,274.95455
609.3,618.53,609.3,617.35,898.3264
617.35,625.55,613.42,624.67,1272.42488
624.67,629.73,624.67,625.98,1560.80962
625.98,634.21,625.45,625.61,1480.7405
625.61,629.11,621.87,625.02,1121.7089
625.02,632.07,625.02,629.64,533.17798
629.64,634.3,627.12,629.82,852.91589
629.82,634.19,628.83,633.59,966.25923
633.59,644.16,632.75,637.34,2985.44466
637.34,640.33,633.36,639.25,1537.97949
639.25,639.91,629.82,631.22,1157.67862
631.22,633.77,626.94,628.09,1808.20586
628.09,630.85,624.72,626.64,1797.90692
626.64,635.87,625.65,632.21,1128.85272
632.21,635.51,629.5,630.34,796.6118
630.34,631.99,624.97,627.84,947.77578
627.84,630.07,626.27,626.89,565.94441
626.89,628.95,625.36,628.01,386.66485
628.01,629.69,626.78,628.39,406.04157
628.39,628.47,622.57,624.24,454.94353
624.24,629.78,622.5,627.96,576.20162
627.96,629.44,626.26,628.12,212.69046
628.12,632.88,625.61,632.1,949.01006
632.1,637.24,630.75,633.97,413.86441
633.97,635.33,620.44,624.02,833.63114
624.02,631.9,623.45,629.69,758.28396
629.69,630.07,625.47,628.48,563.06018
628.48,632.5,628.37,631.7,385.40564
631.7,635.79,631.6,634.13,990.11842
634.13,637.64,629.69,630.73,1158.26278
630.73,636.93,630.0,633.45,796.78937
633.45,643.28,633.45,640.66,1085.79884
640.66,643.07,635.89,638.38,1084.40594
638.38,643.29,634.53,634.8,1509.45425
634.8,636.76,629.87,631.22,774.19748
631.22,634.31,627.66,628.21,1055.32811
628.21,630.12,622.17,624.35,1032.13942
624.35,628.96,623.35,627.5,919.80005
627.5,632.47,625.49,627.63,745.1155
627.63,635.45,627.53,634.21,905.06237
634.21,635.91,629.79,631.47,935.28761
631.47,635.44,631.32,635.3,616.62348
635.3,635.78,632.02,632.7,587.35634
632.7,633.63,629.8,630.18,476.37414
630.18,630.27,628.23,628.47,355.41931
628.47,631.71,627.69,629.88,226.90876
629.88,630.12,627.01,627.95,438.00463
627.95,628.36,622.68,623.45,460.93457
623.45,623.55,616.02,616.16,781.92825
616.16,618.51,613.07,614.14,462.87618
614.14,619.47,614.14,618.72,460.56768
618.72,619.22,616.45,618.29,404.86713
618.29,619.89,617.67,617.9,321.95339
617.9,618.6,615.45,616.5,259.40218
616.5,618.17,615.43,615.72,403.15962
615.72,621.7,615.72,617.46,898.0643
617.46,619.47,614.54,614.74,370.9718
614.74,619.36,612.82,617.24,940.10504
617.24,620.57,615.59,617.38,619.90339
617.38,617.81,606.19,607.6,1676.94665
607.6,615.82,604.63,609.35,1605.67088
609.35,613.85,608.71,612.89,655.73093
612.89,612.89,608.83,610.01,353.42199
610.01,616.54,607.55,614.7,2238.94132
614.7,615.38,610.1,612.5,1147.67031
612.5,622.49,609.46,621.04,1252.0215
621.04,621.82,613.92,615.4,953.10272
615.4,616.2,612.6,614.51,1006.07654
614.51,617.74,614.26,615.43,541.32862
615.43,618.61,615.27,618.13,828.12702
618.13,620.82,617.08,618.28,1055.15128
618.28,625.56,617.98,623.14,1593.92239
623.14,626.18,618.42,618.63,1012.29512
618.63,624.36,617.2,624.36,600.8218
624.36,628.23,623.76,624.82,620.67918
624.82,627.82,623.55,626.93,744.54966
626.93,627.25,623.58,626.25,1097.17135
626.25,628.64,625.68,627.15,955.00098
627.15,629.84,624.0,624.33,1926.95167
624.33,625.43,620.6,623.3,1441.88235
623.3,637.83,623.3,634.46,6015.84403
634.46,634.5,626.86,632.95,8742.28078
632.95,636.27,625.36,626.41,5578.30392
626.41,630.75,623.74,626.84,4314.39651
626.84,627.68,623.8,624.73,1333.64837
624.73,629.07,624.41,627.66,997.69534
627.66,627.76,621.2,624.09,1045.09837
624.09,624.63,616.44,617.88,1816.28992
617.88,624.0,617.69,621.91,1004.22114
621.91,626.15,620.45,625.25,570.3807
625.25,628.35,624.93,627.08,462.29853
627.08,629.41,625.14,629.1,360.38378
629.1,632.55,628.62,632.54,503.17254
632.54,632.76,629.67,629.8,341.94979
629.8,630.64,628.75,630.32,289.71697
630.32,631.78,627.56,628.12,399.72852
628.12,629.2,626.5,629.2,496.99249
629.2,631.34,628.2,629.48,705.69447
629.48,630.56,627.38,629.75,342.65446
629.75,630.98,628.71,630.6,349.92607
630.6,633.42,629.57,633.37,916.69611
633.37,634.31,628.94,630.73,1884.53942
630.73,633.14,628.93,629.15,4318.30987
629.15,630.52,624.92,629.76,483.5647
629.76,632.78,628.22,632.75,909.58582
632.75,635.74,631.16,634.94,842.28947
634.94,635.77,633.04,635.01,672.24922
635.01,636.66,630.38,630.97,728.32314
630.97,636.0,630.88,635.67,457.62144
635.67,637.41,632.51,636.11,807.48129
636.11,637.29,633.02,634.19,610.39271
634.19,636.71,631.3,636.55,386.61067
636.55,637.12,634.76,635.9,189.06275
635.9,636.95,634.65,636.22,228.40754
636.22,636.45,633.52,634.97,224.25143
634.97,635.25,631.55,631.87,287.11886
631.87,636.1,631.55,635.33,280.49875
635.33,635.99,633.6,634.22,449.11125
634.22,635.97,634.11,634.82,333.3993
634.82,635.23,632.5,634.54,465.82646
634.54,635.93,632.0,632.39,576.47344
632.39,633.7,630.71,631.23,375.64496
631.23,631.67,628.74,630.26,351.80731
630.26,630.26,627.61,629.79,1002.17023
629.79,630.23,628.31,629.68,215.6099
629.68,632.25,628.52,632.15,459.31697
632.15,633.39,630.35,631.07,289.43973
631.07,632.14,629.75,631.43,555.126
631.43,632.84,630.69,630.88,401.56025
630.88,631.33,627.82,628.07,514.72876
628.07,628.54,625.43,627.58,489.45333
627.58,628.94,627.19,627.43,317.90447
627.43,628.66,626.77,627.63,395.69147
627.63,627.88,624.46,624.46,580.95552
624.46,625.96,623.63,625.75,422.49885
625.75,626.09,623.9,625.96,395.07577
625.96,626.7,625.63,626.21,655.02125
626.21,626.73,624.86,625.93,464.06705
625.93,626.83,624.4,625.93,489.77712
625.93,628.72,625.59,627.4,458.7207
627.4,628.76,625.0,625.7,338.29614
625.7,627.89,625.7,627.11,210.48872
627.11,627.47,624.45,626.96,246.103
626.96,628.22,625.0,627.48,431.98849
627.48,628.95,623.95,624.32,400.20122
624.32,625.11,622.95,623.95,371.85769
623.95,624.57,622.68,623.72,281.29934
623.72,624.12,621.91,622.49,226.96538
622.49,624.15,622.19,624.15,191.80597
624.15,624.26,622.82,622.86,375.0266
622.86,624.06,622.6,622.67,253.4914
622.67,623.94,622.08,622.08,180.93444
622.08,622.8,621.25,621.37,373.87659
621.37,621.63,619.48,620.69,308.61696
620.69,624.11,620.64,621.45,400.49185
621.45,623.04,620.5,622.85,457.44691
622.85,624.3,622.05,623.87,530.82895
623.87,624.2,621.97,622.47,650.11264
622.47,623.48,621.25,621.25,356.83711
621.25,622.52,619.41,621.13,667.07785
621.13,622.89,620.7,622.58,405.2376
622.58,623.92,621.83,623.23,443.42068
623.23,623.66,622.53,623.04,285.6899
623.04,623.57,621.89,623.57,296.89588
623.57,623.62,622.33,623.55,296.963
623.55,624.3,620.48,621.73,212.32955
621.73,623.61,621.29,623.6,238.04967
623.6,627.3,622.02,622.71,488.19167
622.71,622.97,618.88,619.1,956.26958
619.1,621.43,617.77,621.07,302.02728
621.07,626.42,620.93,623.29,401.06042
623.29,625.11,623.12,624.56,643.71376
624.56,625.54,622.91,625.01,424.30666
625.01,625.99,622.92,623.0,441.6233
623.0,623.84,620.6,622.79,453.26391
622.79,626.5,622.15,626.1,1083.32894
626.1,628.09,626.1,627.8,621.81609
627.8,629.88,627.8,629.1,528.58601
629.1,631.97,628.64,630.72,622.20906
630.72,631.77,626.45,626.74,734.77848
626.74,627.65,624.11,626.31,1155.32127
626.31,630.32,626.01,626.99,1087.20008
626.99,632.3,626.36,631.02,847.56178
631.02,639.06,629.65,635.87,2210.37117
635.87,639.53,635.29,638.17,670.63425
638.17,638.72,635.12,636.65,706.31947
636.65,637.03,635.51,636.27,374.25268
636.27,638.48,635.7,636.52,503.87955
636.52,636.94,634.54,635.22,271.67281
635.22,635.59,632.0,635.43,440.51
635.43,637.1,634.13,636.96,347.88562
636.96,642.02,635.68,636.54,699.12672
636.54,636.88,632.87,636.04,358.64629
636.04,639.72,634.98,639.35,303.34248
639.35,641.51,637.39,639.97,773.39625
639.97,640.14,638.32,639.92,457.1403
639.92,643.76,639.14,642.59,608.52606
642.59,644.95,642.19,642.76,966.30097
642.76,643.82,638.97,641.03,2174.83523
641.03,641.63,639.18,639.98,2218.87005
639.98,643.62,639.94,640.0,4327.19626
640.0,641.16,636.24,637.97,6454.33748
637.97,640.85,632.97,634.2,6008.26
634.2,634.6,630.98,631.08,2208.58818
631.08,635.97,630.89,632.93,2268.63379
632.93,635.82,632.28,634.37,962.66336
634.37,635.22,633.5,634.01,537.46792
634.01,634.09,629.92,632.14,753.44526
632.14,633.51,631.33,631.69,341.97124
631.69,632.18,630.08,630.42,373.54789
630.42,631.66,630.32,631.23,200.554
631.23,632.47,630.74,631.62,236.43073
631.62,632.15,630.04,630.44,182.93966
630.44,630.54,626.92,629.19,355.64744
629.19,630.1,627.5,629.81,187.3997
629.81,630.72,629.22,630.44,149.49724
630.44,631.88,630.17,631.88,164.01366
631.88,632.01,627.53,627.73,396.72689
627.73,629.96,627.54,628.12,384.22217
628.12,630.9,627.89,629.65,181.93718
629.65,631.7,629.59,630.95,912.80001
630.95,632.77,630.93,632.35,241.08425
632.35,634.27,631.93,633.63,340.96657
633.63,633.93,632.31,632.51,361.84154
632.51,632.57,630.17,630.48,309.60185
630.48,632.33,630.42,631.76,315.61428
631.76,632.72,631.3,631.5,267.47408
631.5,631.5,629.37,630.12,253.81133
630.12,630.12,624.98,625.6,461.28065
625.6,627.24,623.05,625.34,1010.63811
625.34,626.96,623.56,624.74,399.18119
624.74,625.19,622.04,622.51,279.04789
622.51,623.07,620.0,620.49,457.86082
620.49,621.0,617.31,617.72,277.02984
617.72,619.88,615.35,618.43,406.65426
618.43,620.05,617.82,619.83,297.347
619.83,621.0,617.29,620.0,196.97986
620.0,620.0,615.89,617.71,315.07521
617.71,618.19,615.69,618.04,261.11736
618.04,621.5,617.29,621.5,158.43539
621.5,624.11,621.39,623.82,253.43407
623.82,626.37,623.65,626.02,228.50879
626.02,626.73,624.63,626.55,192.29557
626.55,627.59,625.09,627.59,147.20209
627.59,628.48,626.2,626.54,327.4467
626.54,635.46,626.54,634.34,1065.81407
634.34,637.0,632.98,635.49,898.35094
635.49,641.17,634.86,641.02,2404.60595
641.02,642.64,636.49,638.54,7981.59379
638.54,639.98,634.65,635.42,6547.5696
635.42,637.85,632.6,632.7,3754.33424
632.7,633.76,626.23,628.29,6205.86314
628.29,634.4,626.16,633.57,3652.61399
633.57,637.69,631.55,637.14,1799.39053
637.14,639.83,636.0,637.02,1486.33952
637.02,638.99,635.17,635.25,1178.33599
635.25,638.23,635.25,637.46,567.55736
637.46,640.47,636.87,639.27,1265.70586
639.27,641.44,638.13,639.58,353.13236
639.58,640.62,637.91,639.88,223.65294
639.88,640.51,637.87,638.99,328.11198
638.99,639.84,637.01,638.14,248.11195
638.14,638.23,636.29,637.03,173.01757
637.03,637.55,633.52,636.4,639.09517
636.4,636.95,633.96,636.05,309.79257
636.05,636.32,632.42,632.59,549.46474
632.59,633.55,631.8,633.33,1410.3806
633.33,634.97,628.83,630.99,1773.76277
630.99,632.48,628.02,629.32,904.19285
629.32,633.63,628.68,631.34,996.11198
631.34,633.33,627.81,628.5,2581.32581
628.5,630.82,626.75,627.18,2250.96888
627.18,630.07,626.7,629.06,1155.5206
629.06,631.96,628.51,628.83,513.34535
628.83,634.11,626.72,633.96,531.90438
633.96,633.96,627.32,628.46,862.54485
628.46,630.13,626.22,626.58,431.55802
626.58,627.54,623.74,625.52,753.58454
625.52,628.03,625.0,625.23,518.7726
625.23,626.56,621.24,621.92,908.90389
621.92,625.2,620.72,625.12,448.24867
625.12,626.74,621.5,621.64,502.82993
621.64,622.26,618.79,619.08,352.2852
619.08,620.6,616.47,616.85,391.70932
616.85,618.11,615.63,616.52,388.54636
616.52,619.77,616.16,619.73,419.96973
619.73,620.08,617.91,619.7,187.38478
619.7,623.65,618.81,621.55,454.05869
621.55,622.37,617.42,618.75,545.81195
618.75,619.72,611.91,612.23,1159.63723
612.23,614.58,609.02,612.85,785.77771
612.85,614.13,610.41,610.96,475.90287
610.96,610.96,606.15,606.85,585.08802
606.85,607.17,602.79,607.17,401.6257
607.17,609.79,604.57,607.72,638.88941
607.72,610.65,606.65,609.21,703.99457
609.21,609.39,603.56,607.1,645.31969
607.1,608.07,603.6,604.3,303.68137
604.3,606.27,599.01,600.91,1091.7345
600.91,605.29,599.55,602.93,757.19519
602.93,607.85,602.64,607.85,494.54564
607.85,608.22,605.19,606.5,201.4409
606.5,608.13,604.44,604.53,196.85854
604.53,607.17,601.13,601.87,788.09388
601.87,605.4,596.84,600.58,856.29125
600.58,603.43,599.0,602.94,597.99091
602.94,605.55,601.95,605.55,661.21224
605.55,605.92,601.0,601.34,165.61541
601.34,603.5,600.87,602.05,390.98818
602.05,603.65,601.05,601.25,137.48981
601.25,603.69,600.83,602.52,82.8739
602.52,604.64,600.28,603.52,217.4427
603.52,607.24,603.46,606.19,322.02266
606.19,611.99,606.11,611.41,309.45228
611.41,613.08,608.57,608.85,496.54752
608.85,612.22,608.77,610.93,190.86759
610.93,612.27,609.26,609.89,453.60744
609.89,610.12,607.07,607.67,440.24402
607.67,609.48,606.3,606.58,359.77902
606.58,608.56,605.23,608.29,426.97283
608.29,610.32,607.16,607.88,335.30188
607.88,608.68,603.76,606.21,202.58179
606.21,607.68,604.23,604.9,96.54195
604.9,606.0,602.76,604.89,100.81289
604.89,605.62,601.12,601.46,279.85255
601.46,605.11,601.0,604.55,338.30438
604.55,606.56,601.89,602.0,569.30228
602.0,603.1,598.84,600.16,207.3346
600.16,601.73,597.91,600.9,325.3272
600.9,604.97,600.11,604.97,542.96051
604.97,605.94,603.44,603.78,147.60495
603.78,604.04,601.43,601.57,233.06762
601.57,602.89,598.25,599.23,192.91827
599.23,602.44,593.42,601.04,422.71199
601.04,602.2,598.29,602.04,387.75676
602.04,602.48,595.35,596.53,276.52392
596.53,604.67,596.51,604.39,360.68335
604.39,606.68,602.45,603.93,310.28541
603.93,604.9,598.8,599.25,309.39911
599.25,602.81,598.92,601.52,340.05982
601.52,604.54,601.46,602.28,508.68513
602.28,603.11,599.05,599.35,268.46566
599.35,600.97,594.35,595.76,430.08643
595.76,597.81,591.58,591.8,290.354
591.8,593.29,587.15,589.06,707.66312
589.06,596.1,587.54,594.96,892.41277
594.96,596.61,592.18,595.75,738.58721
595.75,602.24,594.06,600.3,550.02968
600.3,603.06,593.75,598.36,704.78116
